,BeginDate,EndDate,Type,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,gender,SeniorCitizen,Partner,Dependents,MultipleLines,TenureMonths,ChargeGroup
6123,2014-09-01,,One year,No,Electronic check,93.55,6069.25,0,Fiber optic,Yes,No,No,Yes,No,Yes,Male,0,No,No,Yes,66,High
6124,2015-05-01,,One year,Yes,Mailed check,59.3,3274.35,0,DSL,Yes,No,Yes,Yes,No,No,Female,0,Yes,Yes,No,58,Medium
6125,2018-09-01,2019-10-01,Month-to-month,Yes,Credit card (automatic),102.25,1359.0,1,Fiber optic,No,No,Yes,No,Yes,Yes,Male,0,Yes,No,Yes,13,Very High
6126,2018-05-01,2019-12-01,Month-to-month,Yes,Credit card (automatic),95.9,1777.9,1,Fiber optic,No,No,Yes,No,Yes,Yes,Male,1,No,No,No,19,Very High
6127,2015-06-01,,One year,No,Bank transfer (automatic),109.8,6109.65,0,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Female,0,Yes,No,Yes,57,Very High
6128,2018-12-01,,Month-to-month,Yes,Electronic check,78.1,1122.4,0,Fiber optic,No,No,No,No,No,Yes,Female,0,Yes,No,No,14,High
6129,2015-10-01,,Month-to-month,Yes,Electronic check,39.9,2020.9,0,DSL,Yes,No,No,No,No,Yes,Male,0,Yes,No,Unknown,53,Low
6130,2015-04-01,,Two year,Yes,Credit card (automatic),64.9,3795.45,0,DSL,Yes,Yes,Yes,Yes,No,No,Female,0,No,No,No,59,Medium
6131,2015-12-01,2019-11-01,Month-to-month,Yes,Electronic check,95.05,4504.55,1,Fiber optic,No,Yes,No,Yes,Yes,No,Female,1,No,No,Yes,48,Very High
6132,2014-07-01,,Month-to-month,Yes,Credit card (automatic),53.4,3579.15,0,DSL,No,No,Yes,Yes,Yes,Yes,Female,0,No,No,Unknown,68,Medium
6133,2019-12-01,,Month-to-month,Yes,Credit card (automatic),24.9,49.7,0,DSL,No,No,No,No,No,No,Male,0,No,No,Unknown,2,Low
6134,2019-08-01,,Month-to-month,No,Credit card (automatic),44.7,276.5,0,DSL,No,No,No,No,No,No,Male,1,No,No,No,6,Medium
6135,2014-03-01,,Two year,Yes,Bank transfer (automatic),114.0,8175.9,0,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,Yes,72,Very High
6136,2016-04-01,,Two year,No,Bank transfer (automatic),20.25,890.35,0,No,No,No,No,No,No,No,Female,0,Yes,Yes,No,47,Low
6137,2019-06-01,2019-11-01,Month-to-month,No,Credit card (automatic),53.85,259.8,1,DSL,Yes,No,No,Yes,No,No,Female,0,No,No,No,5,Medium
6138,2014-07-01,,Month-to-month,No,Bank transfer (automatic),83.85,5588.8,0,Fiber optic,Yes,Yes,No,No,No,No,Male,1,Yes,No,Yes,68,High
6139,2019-11-01,,Month-to-month,No,Bank transfer (automatic),20.2,50.6,0,No,No,No,No,No,No,No,Male,0,No,Yes,No,3,Low
6140,2019-11-01,,Month-to-month,No,Mailed check,19.95,58.0,0,No,No,No,No,No,No,No,Female,0,No,No,No,3,Low
6141,2015-09-01,2020-01-01,Month-to-month,Yes,Electronic check,104.2,5568.35,1,Fiber optic,Yes,No,Yes,No,Yes,Yes,Male,1,Yes,No,Yes,53,Very High
6142,2016-06-01,2019-12-01,Month-to-month,Yes,Electronic check,50.25,2203.65,1,DSL,No,No,No,No,No,No,Female,0,Yes,No,Yes,43,Medium
6143,2015-12-01,,One year,Yes,Mailed check,20.35,938.95,0,No,No,No,No,No,No,No,Male,0,Yes,Yes,No,51,Low
6144,2018-03-01,,Month-to-month,Yes,Electronic check,90.0,2024.1,0,Fiber optic,Yes,Yes,No,No,No,Yes,Male,1,Yes,No,No,23,High
6145,2014-07-01,,Two year,No,Credit card (automatic),54.2,3623.95,0,DSL,Yes,Yes,Yes,Yes,Yes,No,Female,0,Yes,Yes,Unknown,68,Medium
6146,2017-10-01,2019-11-01,Month-to-month,Yes,Electronic check,99.5,2369.05,1,Fiber optic,No,Yes,Yes,No,Yes,Yes,Female,0,No,No,No,25,Very High
6147,2016-11-01,,One year,No,Mailed check,99.1,3877.95,0,Fiber optic,Yes,Yes,No,No,Yes,Yes,Female,1,Yes,No,No,40,Very High
6148,2014-05-01,,Two year,Yes,Mailed check,66.9,4577.9,0,DSL,Yes,Yes,No,Yes,No,No,Female,0,No,No,Yes,70,Medium
6149,2020-01-01,,One year,No,Mailed check,25.85,25.85,0,DSL,No,No,No,No,No,No,Female,0,No,No,Unknown,1,Low
6150,2017-06-01,,Month-to-month,No,Electronic check,91.05,2871.5,0,Fiber optic,No,No,No,No,Yes,Yes,Male,0,No,No,No,32,High
6151,2019-01-01,2019-10-01,Month-to-month,No,Electronic check,71.0,672.55,1,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,9,High
6152,2018-07-01,2019-11-01,Month-to-month,Yes,Credit card (automatic),93.2,1573.7,1,Fiber optic,No,Yes,Yes,No,No,Yes,Female,0,No,No,No,16,High
6153,2015-02-01,,Two year,Yes,Bank transfer (automatic),20.95,1270.55,0,No,No,No,No,No,No,No,Male,0,Yes,Yes,No,61,Low
6154,2014-02-01,,Two year,Yes,Bank transfer (automatic),109.2,7711.45,0,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,Yes,Yes,73,Very High
6155,2019-05-01,2019-10-01,Month-to-month,No,Mailed check,19.35,126.05,1,No,No,No,No,No,No,No,Male,0,Yes,No,No,5,Low
6156,2017-12-01,,Month-to-month,Yes,Credit card (automatic),85.8,2193.65,0,Fiber optic,Yes,No,No,No,Yes,No,Female,1,No,No,No,26,High
6157,2019-07-01,2019-10-01,Month-to-month,No,Mailed check,19.85,64.55,1,No,No,No,No,No,No,No,Male,0,No,No,No,3,Low
6158,2019-12-01,,Month-to-month,Yes,Electronic check,19.65,31.2,0,No,No,No,No,No,No,No,Male,0,No,No,No,2,Low
6159,2019-12-01,,One year,No,Bank transfer (automatic),20.5,38.25,0,No,No,No,No,No,No,No,Female,0,No,Yes,No,2,Low
6160,2017-02-01,,One year,Yes,Credit card (automatic),89.65,3348.1,0,DSL,Yes,No,Yes,Yes,Yes,Yes,Female,0,No,No,Yes,36,High
6161,2019-07-01,,Month-to-month,No,Mailed check,74.35,533.6,0,Fiber optic,Yes,No,No,No,No,No,Male,0,No,No,No,7,High
6162,2015-02-01,,Two year,Yes,Credit card (automatic),49.45,2907.55,0,DSL,No,Yes,No,No,Yes,Yes,Female,1,Yes,No,Unknown,61,Medium
6163,2018-07-01,,Month-to-month,Yes,Electronic check,89.1,1620.8,0,Fiber optic,No,Yes,No,No,No,Yes,Female,0,Yes,No,Yes,19,High
6164,2016-05-01,,Two year,No,Credit card (automatic),75.15,3480.35,0,DSL,Yes,No,Yes,Yes,No,Yes,Male,1,Yes,No,Yes,46,High
6165,2019-10-01,,Month-to-month,Yes,Electronic check,70.65,293.85,0,Fiber optic,No,No,No,No,No,No,Male,1,No,No,No,4,High
6166,2017-03-01,2019-10-01,Month-to-month,Yes,Electronic check,104.2,3243.45,1,Fiber optic,No,No,Yes,Yes,Yes,Yes,Female,0,Yes,Yes,Yes,31,Very High
6167,2016-03-01,,Month-to-month,No,Electronic check,90.05,4137.2,0,Fiber optic,Yes,No,Yes,No,No,Yes,Male,0,Yes,Yes,No,48,High
6168,2019-10-01,2019-11-01,Month-to-month,Yes,Electronic check,79.25,79.25,1,Fiber optic,No,No,No,No,No,Yes,Male,0,No,No,No,1,High
6169,2019-12-01,2020-01-01,Month-to-month,Yes,Bank transfer (automatic),44.9,44.9,1,DSL,No,No,No,No,No,No,Female,0,No,No,No,1,Medium
6170,2020-01-01,,Month-to-month,No,Credit card (automatic),19.4,19.4,0,No,No,No,No,No,No,No,Female,0,No,No,No,1,Low
6171,2015-03-01,,Month-to-month,Yes,Credit card (automatic),88.75,5348.65,0,Fiber optic,No,No,Yes,No,No,Yes,Female,1,Yes,Yes,Yes,60,High
6172,2019-01-01,2019-11-01,Month-to-month,Yes,Electronic check,70.1,659.65,1,Fiber optic,No,No,No,No,No,No,Male,0,Yes,No,No,10,High
6173,2017-03-01,,Month-to-month,No,Credit card (automatic),91.0,3180.5,0,Fiber optic,Yes,No,No,No,No,Yes,Male,1,No,No,Yes,36,High
6174,2019-07-01,2019-11-01,Month-to-month,Yes,Electronic check,29.65,118.5,1,DSL,No,No,Yes,No,No,No,Male,0,No,No,Unknown,4,Low
6175,2017-06-01,,One year,Yes,Electronic check,90.8,3023.85,0,Fiber optic,Yes,Yes,No,No,No,Yes,Male,0,Yes,Yes,No,32,High
6176,2016-06-01,2020-01-01,Month-to-month,Yes,Electronic check,77.85,3365.85,1,Fiber optic,No,Yes,No,No,No,No,Male,0,No,No,Yes,44,High
6177,2019-08-01,2019-12-01,Month-to-month,No,Electronic check,54.3,195.3,1,DSL,No,No,No,No,No,Yes,Male,0,No,No,No,4,Medium
6178,2015-08-01,,Two year,Yes,Mailed check,18.95,1031.1,0,No,No,No,No,No,No,No,Female,1,Yes,No,No,55,Low
6179,2018-11-01,2019-10-01,Month-to-month,Yes,Bank transfer (automatic),95.15,997.65,1,Fiber optic,No,No,No,No,Yes,Yes,Female,1,No,No,Yes,11,Very High
6180,2014-08-01,,Two year,Yes,Bank transfer (automatic),102.4,6471.85,0,Fiber optic,Yes,No,No,No,Yes,Yes,Female,1,No,No,Yes,67,Very High
6181,2015-01-01,,One year,Yes,Electronic check,99.9,6241.35,0,Fiber optic,No,No,Yes,No,Yes,Yes,Male,0,Yes,Yes,Yes,62,Very High
6182,2014-02-01,,Two year,No,Credit card (automatic),88.7,6501.35,0,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,Yes,73,High
6183,2016-06-01,,One year,Yes,Electronic check,54.3,2317.1,0,DSL,No,No,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,Unknown,45,Medium
6184,2016-09-01,,Month-to-month,Yes,Bank transfer (automatic),55.7,2237.55,0,DSL,No,No,Yes,No,No,No,Male,0,No,No,Yes,42,Medium
6185,2015-12-01,,One year,Yes,Electronic check,103.95,5231.3,0,Fiber optic,Yes,No,Yes,No,Yes,Yes,Male,0,Yes,No,Yes,51,Very High
6186,2015-12-01,2019-11-01,One year,Yes,Credit card (automatic),110.85,5275.8,1,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Male,0,Yes,No,Yes,48,Very High
6187,2019-06-01,,Two year,No,Mailed check,20.15,165.5,0,No,No,No,No,No,No,No,Male,0,Yes,Yes,No,8,Low
6188,2018-08-01,,Month-to-month,No,Mailed check,20.05,358.5,0,No,No,No,No,No,No,No,Male,0,No,No,No,18,Low
6189,2014-02-01,,Two year,Yes,Credit card (automatic),91.95,6614.9,0,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,Yes,73,High
6190,2019-11-01,2019-12-01,Month-to-month,No,Electronic check,80.5,80.5,1,Fiber optic,No,No,No,No,No,Yes,Male,0,No,No,No,1,High
6191,2016-08-01,,Month-to-month,No,Electronic check,55.65,2421.75,0,DSL,No,No,Yes,No,No,No,Female,1,No,No,Yes,43,Medium
6192,2018-08-01,,Month-to-month,Yes,Electronic check,74.7,1294.6,0,Fiber optic,No,Yes,No,No,No,No,Female,1,No,No,No,18,High
6193,2019-01-01,,One year,Yes,Credit card (automatic),104.15,1299.1,0,Fiber optic,No,Yes,Yes,No,Yes,Yes,Female,0,No,Yes,Yes,13,Very High
6194,2014-06-01,,One year,Yes,Bank transfer (automatic),83.65,5733.4,0,Fiber optic,No,Yes,No,Yes,No,No,Female,0,Yes,Yes,Yes,69,High
6195,2019-08-01,2019-12-01,Month-to-month,Yes,Bank transfer (automatic),72.2,305.55,1,Fiber optic,No,No,No,No,No,No,Male,0,No,No,Yes,4,High
6196,2014-05-01,,Two year,Yes,Credit card (automatic),110.05,7430.75,0,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Male,0,No,No,Yes,70,Very High
6197,2018-08-01,2020-01-01,Month-to-month,No,Mailed check,51.5,900.5,1,DSL,No,No,No,Yes,No,No,Male,0,No,No,No,17,Medium
6198,2018-01-01,,Two year,No,Credit card (automatic),25.5,630.6,0,No,No,No,No,No,No,No,Male,0,Yes,Yes,Yes,25,Low
6199,2016-04-01,2019-11-01,Month-to-month,Yes,Mailed check,89.55,3856.75,1,Fiber optic,No,No,No,No,Yes,Yes,Male,1,No,No,No,44,High
6200,2015-03-01,,Two year,No,Credit card (automatic),19.5,1222.65,0,No,No,No,No,No,No,No,Female,0,Yes,Yes,No,60,Low
6201,2019-09-01,,Month-to-month,No,Electronic check,80.7,374.8,0,Fiber optic,Yes,Yes,No,No,No,No,Female,1,No,No,No,5,High
6202,2018-03-01,2019-12-01,One year,No,Mailed check,77.5,1625.0,1,DSL,Yes,Yes,No,Yes,Yes,No,Male,0,Yes,Yes,Yes,21,High
6203,2014-05-01,,One year,Yes,Credit card (automatic),105.1,7234.8,0,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Female,0,Yes,Yes,Yes,70,Very High
6204,2019-01-01,,Month-to-month,Yes,Bank transfer (automatic),25.15,331.85,0,DSL,No,No,No,No,No,No,Male,0,No,No,Unknown,13,Low
6205,2016-06-01,2019-12-01,Month-to-month,Yes,Bank transfer (automatic),95.25,3959.35,1,Fiber optic,No,Yes,Yes,No,Yes,No,Male,0,Yes,No,Yes,43,Very High
6206,2015-10-01,,Month-to-month,Yes,Credit card (automatic),95.65,5088.4,0,Fiber optic,No,Yes,No,Yes,No,Yes,Male,0,Yes,No,Yes,53,Very High
6207,2016-01-01,2019-11-01,Month-to-month,No,Electronic check,85.0,3969.4,1,Fiber optic,Yes,No,No,No,No,Yes,Male,1,No,No,No,47,High
6208,2015-01-01,,Two year,Yes,Bank transfer (automatic),80.8,4860.85,0,DSL,Yes,Yes,Yes,Yes,No,Yes,Male,0,Yes,No,Yes,62,High
6209,2017-09-01,,One year,Yes,Mailed check,24.85,788.05,0,DSL,No,No,No,No,No,No,Male,0,No,No,Unknown,29,Low
6210,2018-01-01,,One year,Yes,Credit card (automatic),54.75,1266.35,0,DSL,No,Yes,No,Yes,No,No,Female,0,No,Yes,No,25,Medium
6211,2019-07-01,2019-12-01,Month-to-month,Yes,Electronic check,85.75,470.95,1,Fiber optic,No,No,No,Yes,Yes,No,Female,0,Yes,Yes,No,5,High
6212,2018-11-01,,One year,No,Electronic check,50.75,688.2,0,DSL,No,No,Yes,No,Yes,Yes,Male,0,No,No,Unknown,15,Medium
6213,2018-07-01,,Two year,No,Mailed check,20.15,387.7,0,No,No,No,No,No,No,No,Female,0,Yes,Yes,No,19,Low
6214,2016-06-01,,Two year,No,Mailed check,20.05,845.25,0,No,No,No,No,No,No,No,Male,0,No,No,No,45,Low
6215,2019-06-01,2019-12-01,Month-to-month,Yes,Electronic check,98.25,560.6,1,Fiber optic,No,Yes,No,No,Yes,Yes,Female,1,No,No,Yes,6,Very High
6216,2015-04-01,,Two year,No,Credit card (automatic),71.6,4230.25,0,DSL,Yes,Yes,Yes,Yes,No,No,Male,0,Yes,Yes,Yes,59,High
6217,2014-12-01,,One year,Yes,Credit card (automatic),81.45,4983.05,0,Fiber optic,Yes,Yes,No,No,No,No,Male,0,Yes,Yes,No,63,High
6218,2014-04-01,,One year,Yes,Bank transfer (automatic),58.4,4113.15,0,DSL,No,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,Yes,Unknown,71,Medium
6219,2019-12-01,2020-01-01,Month-to-month,Yes,Mailed check,25.7,25.7,1,DSL,No,No,No,No,No,No,Female,1,No,No,Unknown,1,Low
6220,2019-04-01,,Two year,No,Credit card (automatic),53.7,521.0,0,DSL,Yes,Yes,Yes,Yes,No,Yes,Male,0,Yes,Yes,Unknown,10,Medium
6221,2017-12-01,,One year,Yes,Bank transfer (automatic),19.6,471.85,0,No,No,No,No,No,No,No,Male,0,No,No,No,26,Low
6222,2014-08-01,,Month-to-month,No,Credit card (automatic),89.4,5976.9,0,Fiber optic,No,Yes,No,No,No,Yes,Male,0,No,No,Yes,67,High
6223,2019-04-01,2019-11-01,Month-to-month,Yes,Electronic check,69.0,506.9,1,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,7,High
6224,2015-11-01,,One year,No,Bank transfer (automatic),84.2,4299.75,0,Fiber optic,No,Yes,No,Yes,No,No,Male,0,Yes,Yes,Yes,52,High
6225,2014-02-01,,Two year,Yes,Credit card (automatic),106.1,7548.6,0,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Male,0,Yes,Yes,Yes,73,Very High
6226,2014-09-01,,Two year,No,Mailed check,25.75,1654.75,0,No,No,No,No,No,No,No,Male,0,No,No,Yes,66,Low
6227,2019-11-01,2020-01-01,Month-to-month,No,Bank transfer (automatic),46.05,80.35,1,DSL,No,No,No,No,No,No,Male,0,No,No,No,2,Medium
6228,2014-04-01,,One year,No,Bank transfer (automatic),64.95,4551.5,0,DSL,Yes,Yes,No,Yes,No,No,Male,0,No,Yes,Yes,71,Medium
6229,2014-02-01,,Two year,Yes,Credit card (automatic),85.45,6227.5,0,DSL,No,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,No,Yes,73,High
6230,2020-01-01,,Month-to-month,No,Mailed check,20.05,20.05,0,No,No,No,No,No,No,No,Female,0,Yes,Yes,No,1,Low
6231,2019-12-01,2020-01-01,Month-to-month,Yes,Mailed check,76.4,76.4,1,Fiber optic,No,Yes,No,No,No,No,Female,1,Yes,No,No,1,High
6232,2019-07-01,2019-12-01,Month-to-month,Yes,Electronic check,100.5,514.0,1,Fiber optic,No,No,Yes,No,Yes,Yes,Female,0,No,No,Yes,5,Very High
6233,2019-11-01,,Month-to-month,No,Mailed check,20.7,57.5,0,No,No,No,No,No,No,No,Male,0,No,No,No,3,Low
6234,2015-04-01,,Two year,Yes,Credit card (automatic),25.3,1474.35,0,No,No,No,No,No,No,No,Male,0,No,No,Yes,59,Low
6235,2018-03-01,2020-01-01,Month-to-month,No,Mailed check,40.05,880.2,1,DSL,Yes,No,No,No,No,Yes,Male,1,Yes,Yes,Unknown,22,Low
6236,2017-05-01,,Month-to-month,Yes,Bank transfer (automatic),100.6,3270.25,0,Fiber optic,No,Yes,No,No,Yes,Yes,Male,1,Yes,No,Yes,34,Very High
6237,2019-09-01,2019-10-01,Month-to-month,No,Electronic check,69.95,69.95,1,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,1,High
6238,2015-08-01,,Month-to-month,No,Bank transfer (automatic),74.0,3919.15,0,Fiber optic,No,No,No,No,No,No,Male,1,Yes,No,Yes,55,High
6239,2014-02-01,,Two year,Yes,Electronic check,99.4,7285.7,0,Fiber optic,No,Yes,No,No,Yes,Yes,Male,0,Yes,No,Yes,73,Very High
6240,2019-10-01,2019-11-01,Month-to-month,Yes,Electronic check,93.3,93.3,1,Fiber optic,No,No,No,No,Yes,Yes,Male,0,No,Yes,Yes,1,High
6241,2019-07-01,2019-10-01,Month-to-month,Yes,Electronic check,49.15,169.05,1,DSL,No,No,Yes,No,No,No,Male,0,No,No,No,3,Medium
6242,2014-02-01,,Two year,No,Credit card (automatic),107.45,7658.3,0,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Female,0,Yes,Yes,Yes,73,Very High
6243,2014-02-01,,Two year,Yes,Credit card (automatic),83.6,5959.3,0,DSL,Yes,Yes,Yes,No,Yes,Yes,Female,0,Yes,Yes,Yes,73,High
6244,2015-08-01,,Month-to-month,Yes,Credit card (automatic),99.05,5295.7,0,Fiber optic,No,No,Yes,No,Yes,Yes,Male,1,Yes,No,Yes,55,Very High
6245,2015-03-01,,One year,Yes,Electronic check,80.1,4693.2,0,DSL,No,Yes,No,Yes,Yes,Yes,Female,0,Yes,No,Yes,60,High
6246,2015-08-01,,Two year,Yes,Bank transfer (automatic),65.3,3512.9,0,DSL,Yes,Yes,No,No,Yes,No,Male,0,No,No,No,55,Medium
6247,2015-02-01,,Two year,Yes,Electronic check,89.55,5231.2,0,Fiber optic,No,No,Yes,No,Yes,No,Male,0,No,No,Yes,61,High
6248,2015-02-01,,Two year,No,Credit card (automatic),60.8,3603.45,0,DSL,No,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,No,Unknown,61,Medium
6249,2019-11-01,,Month-to-month,No,Electronic check,74.5,217.45,0,Fiber optic,No,No,No,No,No,No,Male,0,No,No,Yes,3,High
6250,2014-05-01,,Two year,No,Bank transfer (automatic),99.15,6875.35,0,Fiber optic,Yes,No,No,No,Yes,Yes,Female,0,Yes,No,Yes,70,Very High
6251,2020-01-01,,Month-to-month,No,Electronic check,19.25,19.25,0,No,No,No,No,No,No,No,Female,0,Yes,Yes,No,1,Low
6252,2015-12-01,,Month-to-month,Yes,Credit card (automatic),39.45,2021.35,0,DSL,Yes,No,No,No,Yes,No,Male,0,Yes,Yes,Unknown,51,Low
6253,2015-06-01,,Month-to-month,Yes,Credit card (automatic),44.85,2564.95,0,DSL,No,No,No,No,Yes,Yes,Female,0,No,No,Unknown,57,Medium
6254,2015-02-01,,Two year,Yes,Electronic check,97.2,5611.75,0,Fiber optic,Yes,No,No,Yes,Yes,Yes,Female,0,Yes,No,No,61,Very High
6255,2014-05-01,,One year,Yes,Mailed check,110.55,7610.1,0,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Male,1,Yes,No,Yes,70,Very High
6256,2019-09-01,2019-10-01,Month-to-month,No,Mailed check,35.05,35.05,1,DSL,No,No,No,No,No,Yes,Female,0,No,No,Unknown,1,Low
6257,2019-12-01,2020-01-01,Month-to-month,Yes,Electronic check,73.0,73.0,1,Fiber optic,No,Yes,No,No,No,No,Female,1,No,No,No,1,High
6258,2019-11-01,,Month-to-month,Yes,Mailed check,19.9,45.75,0,No,No,No,No,No,No,No,Female,0,Yes,No,No,3,Low
6259,2015-02-01,,Two year,No,Bank transfer (automatic),76.95,4543.95,0,DSL,No,Yes,No,Yes,Yes,Yes,Male,0,Yes,Yes,No,61,High
6260,2019-01-01,,Two year,No,Mailed check,35.4,450.4,0,DSL,No,No,Yes,Yes,No,No,Female,0,No,No,Unknown,13,Low
6261,2014-12-01,,Two year,No,Bank transfer (automatic),20.45,1297.35,0,No,No,No,No,No,No,No,Male,0,Yes,Yes,No,63,Low
6262,2016-05-01,,One year,No,Bank transfer (automatic),96.75,4442.75,0,Fiber optic,Yes,Yes,No,No,No,Yes,Female,0,No,No,Yes,46,Very High
6263,2018-01-01,,One year,No,Electronic check,54.2,1423.15,0,DSL,No,No,Yes,Yes,Yes,Yes,Female,0,No,No,Unknown,25,Medium
6264,2016-06-01,,Two year,No,Bank transfer (automatic),100.1,4378.35,0,Fiber optic,No,No,Yes,Yes,Yes,Yes,Male,0,No,No,No,45,Very High
6265,2019-12-01,,Month-to-month,Yes,Mailed check,45.25,74.2,0,DSL,No,No,No,No,No,No,Female,0,No,No,No,2,Medium
6266,2017-04-01,2020-01-01,Month-to-month,Yes,Credit card (automatic),83.85,2716.3,1,Fiber optic,No,Yes,Yes,No,No,No,Male,1,No,No,Yes,34,High
6267,2019-12-01,2020-01-01,Month-to-month,Yes,Electronic check,70.1,70.1,1,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,1,High
6268,2018-04-01,,One year,No,Bank transfer (automatic),20.85,450.65,0,No,No,No,No,No,No,No,Female,0,No,No,No,22,Low
6269,2017-03-01,,Month-to-month,Yes,Mailed check,33.45,1175.85,0,DSL,No,No,Yes,Yes,No,No,Female,0,No,No,Unknown,36,Low
6270,2017-09-01,,Two year,No,Mailed check,20.2,558.8,0,No,No,No,No,No,No,No,Female,0,Yes,Yes,No,29,Low
6271,2017-11-01,,One year,Yes,Electronic check,85.9,2220.1,0,Fiber optic,Yes,No,Yes,No,No,No,Male,1,Yes,No,Yes,27,High
6272,2015-08-01,,One year,Yes,Electronic check,61.0,3283.05,0,DSL,No,Yes,Yes,Yes,No,No,Male,0,No,Yes,No,55,Medium
6273,2019-08-01,2019-10-01,Month-to-month,Yes,Electronic check,70.65,142.35,1,Fiber optic,No,No,No,No,No,No,Female,1,No,No,No,2,High
6274,2015-05-01,,One year,Yes,Electronic check,86.9,4939.25,0,Fiber optic,No,No,No,No,Yes,No,Male,0,No,No,Yes,58,High
6275,2014-12-01,,Two year,No,Bank transfer (automatic),69.4,4237.5,0,DSL,Yes,Yes,Yes,Yes,No,No,Male,0,No,No,Yes,63,High
6276,2018-11-01,,One year,No,Credit card (automatic),20.35,335.95,0,No,No,No,No,No,No,No,Female,0,Yes,Yes,No,15,Low
6277,2019-10-01,2019-12-01,Month-to-month,No,Mailed check,20.35,33.2,1,No,No,No,No,No,No,No,Male,0,No,No,No,2,Low
6278,2014-04-01,,Two year,Yes,Bank transfer (automatic),104.3,7188.5,0,Fiber optic,No,No,Yes,Yes,Yes,Yes,Female,0,Yes,No,Yes,71,Very High
6279,2018-05-01,,Month-to-month,Yes,Electronic check,44.95,926.25,0,DSL,No,No,No,No,No,No,Female,0,Yes,Yes,No,21,Medium
6280,2018-03-01,,One year,Yes,Electronic check,49.45,1119.35,0,DSL,No,No,No,Yes,No,No,Female,0,No,Yes,No,23,Medium
6281,2019-08-01,,One year,No,Mailed check,20.6,116.6,0,No,No,No,No,No,No,No,Male,0,No,No,No,6,Low
6282,2019-10-01,,Two year,No,Credit card (automatic),19.55,68.8,0,No,No,No,No,No,No,No,Male,0,Yes,Yes,No,4,Low
6283,2019-07-01,2019-10-01,Month-to-month,Yes,Credit card (automatic),99.0,287.4,1,Fiber optic,Yes,No,Yes,No,Yes,Yes,Female,0,No,No,No,3,Very High
6284,2018-03-01,,Month-to-month,Yes,Electronic check,93.5,2341.55,0,Fiber optic,No,No,No,No,Yes,Yes,Female,0,No,No,Yes,23,High
6285,2017-12-01,,One year,No,Credit card (automatic),54.55,1362.85,0,DSL,Yes,No,No,Yes,Yes,Yes,Male,0,No,No,Unknown,26,Medium
6286,2019-06-01,,Month-to-month,No,Mailed check,20.05,163.6,0,No,No,No,No,No,No,No,Female,0,No,Yes,No,8,Low
6287,2017-11-01,2020-01-01,Month-to-month,Yes,Electronic check,83.95,2254.2,1,Fiber optic,No,No,No,No,No,Yes,Male,0,No,No,Yes,26,High
6288,2019-12-01,,Month-to-month,Yes,Electronic check,79.45,145.15,0,Fiber optic,No,Yes,No,No,No,No,Male,0,No,No,Yes,2,High
6289,2014-05-01,2019-12-01,Two year,No,Credit card (automatic),116.2,7752.3,1,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,No,No,Yes,68,Very High
6290,2013-12-01,2019-11-01,Two year,Yes,Bank transfer (automatic),93.7,6585.35,1,Fiber optic,No,No,No,No,Yes,Yes,Female,0,Yes,No,Yes,72,Very High
6291,2015-03-01,,One year,No,Credit card (automatic),79.85,4786.1,0,DSL,Yes,Yes,Yes,Yes,No,Yes,Female,0,No,No,Yes,60,High
6292,2016-11-01,,One year,No,Electronic check,100.0,3835.55,0,Fiber optic,No,No,Yes,No,Yes,Yes,Male,0,Yes,Yes,Yes,40,Very High
6293,2018-05-01,,Two year,No,Mailed check,19.6,397.0,0,No,No,No,No,No,No,No,Male,0,No,Yes,No,21,Low
6294,2019-10-01,2019-11-01,Month-to-month,No,Mailed check,19.7,19.7,1,No,No,No,No,No,No,No,Male,0,No,No,No,1,Low
6295,2016-02-01,,Two year,No,Bank transfer (automatic),20.2,1027.25,0,No,No,No,No,No,No,No,Female,0,Yes,Yes,No,49,Low
6296,2017-07-01,,One year,Yes,Credit card (automatic),50.4,1580.1,0,DSL,Yes,Yes,Yes,No,No,Yes,Female,1,Yes,No,Unknown,32,Medium
